,median_house_value
14039,295500.0
14040,175000.0
14041,208200.0
14042,311400.0
14043,246900.0
14044,263300.0
14045,83100.0
14046,500001.0
14047,500001.0
14048,308800.0
14049,198100.0
14050,122200.0
14051,83500.0
14052,214200.0
14053,82100.0
14054,164600.0
14055,161400.0
14056,189200.0
14057,84200.0
14058,366000.0
14059,165500.0
14060,204200.0
14061,215500.0
14062,181300.0
14063,182100.0
14064,86700.0
14065,117600.0
14066,293000.0
14067,94800.0
14068,231400.0
14069,99800.0
14070,156300.0
14071,220500.0
14072,58500.0
14073,243800.0
14074,118800.0
14075,164300.0
14076,90200.0
14077,81100.0
14078,272200.0
14079,500001.0
14080,54400.0
14081,302000.0
14082,147400.0
14083,112500.0
14084,395100.0
14085,85600.0
14086,241500.0
14087,377200.0
14088,92800.0
14089,146500.0
14090,104400.0
14091,335900.0
14092,190000.0
14093,99100.0
14094,60300.0
14095,260900.0
14096,153400.0
14097,227300.0
14098,89200.0
14099,173600.0
14100,227700.0
14101,451800.0
14102,236500.0
14103,156300.0
14104,253700.0
14105,202500.0
14106,285600.0
14107,375000.0
14108,73700.0
14109,158500.0
14110,167900.0
14111,439100.0
14112,108300.0
14113,68600.0
14114,327800.0
14115,346800.0
14116,193800.0
14117,220300.0
14118,165300.0
14119,165700.0
14120,191700.0
14121,304500.0
14122,125000.0
14123,39800.0
14124,343100.0
14125,334500.0
14126,212200.0
14127,162500.0
14128,210100.0
14129,145400.0
14130,180900.0
14131,64900.0
14132,217500.0
14133,475000.0
14134,147100.0
14135,89400.0
14136,130400.0
14137,185200.0
14138,93100.0
14139,252900.0
14140,150000.0
14141,94600.0
14142,232500.0
14143,102300.0
14144,160800.0
14145,136300.0
14146,148600.0
14147,111300.0
14148,101200.0
14149,103600.0
14150,225000.0
14151,252200.0
14152,246500.0
14153,98700.0
14154,136800.0
14155,204300.0
14156,162000.0
14157,225200.0
14158,195500.0
14159,57600.0
14160,287500.0
14161,217700.0
14162,118600.0
14163,80900.0
14164,223200.0
14165,312300.0
14166,192300.0
14167,195100.0
14168,67500.0
14169,264700.0
14170,95400.0
14171,77100.0
14172,500001.0
14173,500001.0
14174,387100.0
14175,118100.0
14176,338900.0
14177,311100.0
14178,53000.0
14179,500001.0
14180,397800.0
14181,185400.0
14182,126400.0
14183,269900.0
14184,103400.0
14185,93400.0
14186,69100.0
14187,500001.0
14188,117200.0
14189,169300.0
14190,369800.0
14191,89200.0
14192,89000.0
14193,54400.0
14194,302000.0
14195,195800.0
14196,225000.0
14197,89100.0
14198,120700.0
14199,422500.0
14200,96400.0
14201,149500.0
14202,161000.0
14203,263600.0
14204,85500.0
14205,195700.0
14206,112500.0
14207,236200.0
14208,326100.0
14209,131300.0
14210,45500.0
14211,184000.0
14212,201600.0
14213,248600.0
14214,133300.0
14215,199100.0
14216,500001.0
14217,75500.0
14218,276200.0
14219,95800.0
14220,86800.0
14221,331400.0
14222,49100.0
14223,111200.0
14224,500001.0
14225,190000.0
14226,116100.0
14227,274400.0
14228,90800.0
14229,112200.0
14230,194100.0
14231,93800.0
14232,137500.0
14233,94900.0
14234,154900.0
14235,201100.0
14236,87500.0
14237,195500.0
14238,125600.0
14239,330600.0
14240,285400.0
14241,217000.0
14242,58000.0
14243,410400.0
14244,145700.0
14245,267500.0
14246,228900.0
14247,350000.0
14248,317600.0
14249,258300.0
14250,252100.0
14251,104600.0
14252,107300.0
14253,242800.0
14254,263800.0
14255,500001.0
14256,190700.0
14257,51100.0
14258,181400.0
14259,195600.0
14260,255500.0
14261,165100.0
14262,271100.0
14263,269200.0
14264,98400.0
14265,261800.0
14266,451300.0
14267,150000.0
14268,142300.0
14269,274200.0
14270,350000.0
14271,240000.0
14272,273300.0
14273,74100.0
14274,181300.0
14275,288500.0
14276,149000.0
14277,94800.0
14278,246900.0
14279,218900.0
14280,44100.0
14281,138700.0
14282,97900.0
14283,208100.0
14284,168800.0
14285,142100.0
14286,204400.0
14287,131500.0
14288,431900.0
14289,81600.0
14290,500001.0
14291,133500.0
14292,106100.0
14293,312300.0
14294,245800.0
14295,240500.0
14296,136300.0
14297,105200.0
14298,400000.0
14299,247000.0
14300,98600.0
14301,167600.0
14302,163400.0
14303,87500.0
14304,69800.0
14305,295900.0
14306,247800.0
14307,98200.0
14308,78900.0
14309,176200.0
14310,164100.0
14311,182100.0
14312,447100.0
14313,209200.0
14314,139900.0
14315,92300.0
14316,73100.0
14317,394000.0
14318,156800.0
14319,76900.0
14320,108500.0
14321,237500.0
14322,500001.0
14323,267500.0
14324,270500.0
14325,122000.0
14326,213200.0
14327,163300.0
14328,211700.0
14329,130900.0
14330,257200.0
14331,405000.0
14332,442100.0
14333,358500.0
14334,172400.0
14335,69800.0
14336,190200.0
14337,487000.0
14338,133600.0
14339,320600.0
14340,145200.0
14341,198000.0
14342,213200.0
14343,110500.0
14344,375000.0
14345,441100.0
14346,267600.0
14347,184800.0
14348,289400.0
14349,221700.0
14350,125000.0
14351,500001.0
14352,121800.0
14353,239200.0
14354,215400.0
14355,55800.0
14356,350000.0
14357,500001.0
14358,168300.0
14359,361000.0
14360,95300.0
14361,157100.0
14362,344000.0
14363,178500.0
14364,213100.0
14365,79200.0
14366,112100.0
14367,79900.0
14368,208600.0
14369,107400.0
14370,275000.0
14371,112500.0
14372,112800.0
14373,112500.0
14374,375000.0
14375,129300.0
14376,433000.0
14377,477600.0
14378,171900.0
14379,153200.0
14380,187200.0
14381,500001.0
14382,214700.0
14383,165400.0
14384,204400.0
14385,223200.0
14386,173400.0
14387,319800.0
14388,313800.0
14389,40000.0
14390,166800.0
14391,55900.0
14392,240500.0
14393,342800.0
14394,184400.0
14395,115800.0
14396,66000.0
14397,363600.0
14398,420000.0
14399,500001.0
14400,175900.0
14401,314900.0
14402,248900.0
14403,275000.0
14404,283500.0
14405,152500.0
14406,185000.0
14407,198100.0
14408,238600.0
14409,258200.0
14410,161300.0
14411,212500.0
14412,500001.0
14413,188400.0
14414,121200.0
14415,220500.0
14416,156000.0
14417,100000.0
14418,83900.0
14419,90600.0
14420,160200.0
14421,257200.0
14422,156300.0
14423,103000.0
14424,84700.0
14425,55700.0
14426,433300.0
14427,188800.0
14428,181500.0
14429,384200.0
14430,149000.0
14431,206300.0
14432,56100.0
14433,152500.0
14434,157300.0
14435,194100.0
14436,95500.0
14437,263900.0
14438,500000.0
14439,332400.0
14440,500001.0
14441,125400.0
14442,283200.0
14443,124000.0
14444,195200.0
14445,378100.0
14446,218800.0
14447,194600.0
14448,81500.0
14449,214700.0
14450,322100.0
14451,106300.0
14452,432100.0
14453,218100.0
14454,112500.0
14455,222000.0
14456,136400.0
14457,167000.0
14458,148600.0
14459,217200.0
14460,374200.0
14461,157100.0
14462,331300.0
14463,157200.0
14464,125000.0
14465,234500.0
14466,195200.0
14467,271200.0
14468,135200.0
14469,172000.0
14470,143800.0
14471,95000.0
14472,124900.0
14473,273900.0
14474,162500.0
14475,500001.0
14476,235600.0
14477,199900.0
14478,290300.0
14479,500001.0
14480,300000.0
14481,500001.0
14482,430900.0
14483,116300.0
14484,223600.0
14485,344200.0
14486,90500.0
14487,93100.0
14488,97000.0
14489,265300.0
14490,253200.0
14491,179200.0
14492,201600.0
14493,109900.0
14494,189300.0
14495,250000.0
14496,300900.0
14497,96700.0
14498,66000.0
14499,500001.0
14500,67700.0
14501,58300.0
14502,247000.0
14503,273000.0
14504,117300.0
14505,87800.0
14506,68900.0
14507,153600.0
14508,176000.0
14509,81000.0
14510,156900.0
14511,44000.0
14512,210200.0
14513,106200.0
14514,500001.0
14515,214300.0
14516,220200.0
14517,131600.0
14518,404800.0
14519,63400.0
14520,182900.0
14521,89400.0
14522,330600.0
14523,226800.0
14524,108200.0
14525,219400.0
14526,393900.0
14527,140600.0
14528,368500.0
14529,483300.0
14530,193800.0
14531,148200.0
14532,251100.0
14533,88800.0
14534,82100.0
14535,325000.0
14536,191100.0
14537,108600.0
14538,126700.0
14539,140000.0
14540,278000.0
14541,183300.0
14542,66600.0
14543,240900.0
14544,396400.0
14545,394000.0
14546,138200.0
14547,275000.0
14548,271400.0
14549,137500.0
14550,154200.0
14551,500001.0
14552,174700.0
14553,161900.0
14554,152500.0
14555,51900.0
14556,184800.0
14557,284100.0
14558,324700.0
14559,168300.0
14560,227600.0
14561,65200.0
14562,121400.0
14563,107500.0
14564,186800.0
14565,199600.0
14566,350000.0
14567,345800.0
14568,228100.0
14569,159200.0
14570,179800.0
14571,122000.0
14572,255200.0
14573,206300.0
14574,500001.0
14575,164100.0
14576,166300.0
14577,143100.0
14578,96000.0
14579,144800.0
14580,60800.0
14581,166200.0
14582,281200.0
14583,138500.0
14584,338800.0
14585,172800.0
14586,159400.0
14587,161000.0
14588,164400.0
14589,102100.0
14590,177800.0
14591,500001.0
14592,233900.0
14593,151500.0
14594,65900.0
14595,258300.0
14596,162800.0
14597,129200.0
14598,134100.0
14599,500001.0
14600,436400.0
14601,96100.0
14602,39200.0
14603,500001.0
14604,65500.0
14605,226400.0
14606,163900.0
14607,230400.0
14608,267700.0
14609,50300.0
14610,94900.0
14611,172200.0
14612,108000.0
14613,142200.0
14614,143800.0
14615,75400.0
14616,142300.0
14617,171000.0
14618,160800.0
14619,208700.0
14620,458500.0
14621,80800.0
14622,264700.0
14623,281300.0
14624,80800.0
14625,221900.0
14626,374100.0
14627,123100.0
14628,227600.0
14629,93800.0
14630,167000.0
14631,175000.0
14632,198400.0
14633,199600.0
14634,186400.0
14635,375000.0
14636,365600.0
14637,85600.0
14638,240600.0
14639,500001.0
14640,146000.0
14641,125400.0
14642,388100.0
14643,255100.0
14644,318400.0
14645,49500.0
14646,110400.0
14647,228600.0
14648,165800.0
14649,171900.0
14650,119000.0
14651,158900.0
14652,207300.0
14653,258000.0
14654,130400.0
14655,122500.0
14656,70500.0
14657,128300.0
14658,228200.0
14659,179500.0
14660,500001.0
14661,500001.0
14662,212500.0
14663,237500.0
14664,137000.0
14665,97300.0
14666,296200.0
14667,176100.0
14668,161100.0
14669,152700.0
14670,321800.0
14671,72400.0
14672,87000.0
14673,92400.0
14674,95700.0
14675,201700.0
14676,500001.0
14677,217400.0
14678,75900.0
14679,175500.0
14680,154700.0
14681,250500.0
14682,229600.0
14683,500001.0
14684,127000.0
14685,87500.0
14686,336500.0
14687,307600.0
14688,73200.0
14689,131200.0
14690,161100.0
14691,140500.0
14692,266700.0
14693,194800.0
14694,183800.0
14695,158800.0
14696,341200.0
14697,113500.0
14698,73100.0
14699,90300.0
14700,123100.0
14701,130800.0
14702,89600.0
14703,160300.0
14704,102500.0
14705,196400.0
14706,381800.0
14707,175000.0
14708,115500.0
14709,190300.0
14710,417500.0
14711,197700.0
14712,206700.0
14713,212800.0
14714,106300.0
14715,231400.0
14716,127100.0
14717,150000.0
14718,248100.0
14719,92800.0
14720,241800.0
14721,150700.0
14722,39400.0
14723,186800.0
14724,87000.0
14725,258100.0
14726,52300.0
14727,149900.0
14728,56500.0
14729,166400.0
14730,163200.0
14731,46900.0
14732,112500.0
14733,425000.0
14734,181400.0
14735,425000.0
14736,290900.0
14737,59500.0
14738,146500.0
14739,292200.0
14740,60400.0
14741,187500.0
14742,202200.0
14743,249000.0
14744,500001.0
14745,500001.0
14746,178300.0
14747,181300.0
14748,310900.0
14749,159600.0
14750,380000.0
14751,184400.0
14752,167600.0
14753,333700.0
14754,497600.0
14755,198500.0
14756,103100.0
14757,112500.0
14758,52500.0
14759,241700.0
14760,140400.0
14761,125400.0
14762,350000.0
14763,263700.0
14764,188000.0
14765,226000.0
14766,255300.0
14767,133500.0
14768,83900.0
14769,109400.0
14770,216700.0
14771,193800.0
14772,164600.0
14773,108900.0
14774,147800.0
14775,168800.0
14776,73300.0
14777,90600.0
14778,153000.0
14779,143100.0
14780,128600.0
14781,195100.0
14782,57000.0
14783,51900.0
14784,285200.0
14785,171500.0
14786,87000.0
14787,151000.0
14788,145500.0
14789,247900.0
14790,99100.0
14791,141700.0
14792,85800.0
14793,101900.0
14794,144400.0
14795,94400.0
14796,72800.0
14797,202100.0
14798,156500.0
14799,281300.0
14800,137800.0
14801,140200.0
14802,78400.0
14803,365600.0
14804,131100.0
14805,138700.0
14806,123700.0
14807,105800.0
14808,94500.0
14809,100000.0
14810,238900.0
14811,187500.0
14812,294600.0
14813,131900.0
14814,337300.0
14815,500001.0
14816,207700.0
14817,108300.0
14818,70900.0
14819,192300.0
14820,100900.0
14821,119800.0
14822,290800.0
14823,93400.0
14824,493000.0
14825,87300.0
14826,158100.0
14827,134400.0
14828,285800.0
14829,153300.0
14830,296900.0
14831,349000.0
14832,217100.0
14833,452100.0
14834,302900.0
14835,177500.0
14836,432900.0
14837,114200.0
14838,205900.0
14839,190100.0
14840,119100.0
14841,329500.0
14842,234900.0
14843,169900.0
14844,138200.0
14845,75800.0
14846,165600.0
14847,182700.0
14848,340500.0
14849,355600.0
14850,69000.0
14851,162800.0
14852,450000.0
14853,153800.0
14854,96600.0
14855,293800.0
14856,251200.0
14857,500001.0
14858,209700.0
14859,206300.0
14860,165000.0
14861,119500.0
14862,173800.0
14863,191900.0
14864,216600.0
14865,230600.0
14866,277300.0
14867,59800.0
14868,59100.0
14869,82000.0
14870,93800.0
14871,109800.0
14872,80000.0
14873,221100.0
14874,89600.0
14875,112500.0
14876,191300.0
14877,500001.0
14878,247600.0
14879,106900.0
14880,360000.0
14881,159300.0
14882,122000.0
14883,228800.0
14884,206300.0
14885,151300.0
14886,177700.0
14887,116300.0
14888,97500.0
14889,197900.0
14890,116500.0
14891,157300.0
14892,137500.0
14893,229900.0
14894,174300.0
14895,72100.0
14896,218100.0
14897,80200.0
14898,137600.0
14899,240200.0
14900,500001.0
14901,331300.0
14902,474700.0
14903,264000.0
14904,258000.0
14905,500001.0
14906,241900.0
14907,180300.0
14908,158900.0
14909,185300.0
14910,359400.0
14911,96700.0
14912,285400.0
14913,169400.0
14914,118100.0
14915,159200.0
14916,91700.0
14917,111500.0
14918,175000.0
14919,183200.0
14920,344000.0
14921,421900.0
14922,214800.0
14923,170500.0
14924,61600.0
14925,468800.0
14926,500001.0
14927,187200.0
14928,500001.0
14929,151900.0
14930,193500.0
14931,165400.0
14932,118200.0
14933,157300.0
14934,122500.0
14935,373100.0
14936,185400.0
14937,218600.0
14938,90000.0
14939,356700.0
14940,173200.0
14941,283200.0
14942,129000.0
14943,173900.0
14944,187500.0
14945,137500.0
14946,500001.0
14947,500001.0
14948,356000.0
14949,334200.0
14950,125000.0
14951,83600.0
14952,203200.0
14953,132500.0
14954,121400.0
14955,350000.0
14956,55200.0
14957,86700.0
14958,258300.0
14959,179800.0
14960,405400.0
14961,296700.0
14962,234400.0
14963,87500.0
14964,386800.0
14965,189600.0
14966,121300.0
14967,500001.0
14968,163100.0
14969,313400.0
14970,37500.0
14971,90500.0
14972,286600.0
14973,396200.0
14974,500001.0
14975,136300.0
14976,231300.0
14977,346000.0
14978,311900.0
14979,402500.0
14980,91200.0
14981,130600.0
14982,365000.0
14983,120800.0
14984,116300.0
14985,347900.0
14986,79200.0
14987,500001.0
14988,70800.0
14989,250000.0
14990,275000.0
14991,188000.0
14992,177000.0
14993,340000.0
14994,76600.0
14995,141900.0
14996,191800.0
14997,124700.0
14998,500001.0
14999,123400.0
15000,330800.0
15001,166500.0
15002,171300.0
15003,128600.0
15004,154500.0
15005,393800.0
15006,72000.0
15007,200000.0
15008,131800.0
15009,353900.0
15010,84300.0
15011,332600.0
15012,134100.0
15013,373400.0
15014,70900.0
15015,67500.0
15016,136400.0
15017,60600.0
15018,215700.0
15019,230700.0
15020,118000.0
15021,260500.0
15022,500001.0
15023,230600.0
15024,158000.0
15025,105800.0
15026,101500.0
15027,146600.0
15028,286400.0
15029,334400.0
15030,261900.0
15031,172400.0
15032,257400.0
15033,135400.0
15034,177900.0
15035,102700.0
15036,316000.0
15037,92300.0
15038,217300.0
15039,334600.0
15040,275000.0
15041,137200.0
15042,170700.0
15043,229400.0
15044,215200.0
15045,117200.0
15046,78400.0
15047,145500.0
15048,160100.0
15049,162000.0
15050,322900.0
15051,159100.0
15052,500001.0
15053,313700.0
15054,124100.0
15055,216100.0
15056,169500.0
15057,67300.0
15058,155700.0
15059,44700.0
15060,324200.0
15061,288900.0
15062,222300.0
15063,94500.0
15064,94900.0
15065,85300.0
15066,162500.0
15067,165100.0
15068,175400.0
15069,66400.0
15070,143800.0
15071,287800.0
15072,93600.0
15073,241700.0
15074,184600.0
15075,321800.0
15076,55100.0
15077,125600.0
15078,311800.0
15079,143800.0
15080,60600.0
15081,99000.0
15082,372400.0
15083,292100.0
15084,100000.0
15085,268400.0
15086,150000.0
15087,111500.0
15088,241400.0
15089,107200.0
15090,231700.0
15091,67000.0
15092,94600.0
15093,144100.0
15094,93200.0
15095,225000.0
15096,110000.0
15097,115300.0
15098,231000.0
15099,165500.0
15100,137300.0
15101,87500.0
15102,196900.0
15103,127600.0
15104,81100.0
15105,243100.0
15106,183400.0
15107,129700.0
15108,145300.0
15109,170700.0
15110,66700.0
15111,102600.0
15112,168300.0
15113,141700.0
15114,141900.0
15115,335000.0
15116,97700.0
15117,262800.0
15118,405800.0
15119,223800.0
15120,185100.0
15121,88500.0
15122,145700.0
15123,98700.0
15124,67500.0
15125,117600.0
15126,67200.0
15127,377300.0
15128,500001.0
15129,272200.0
15130,69400.0
15131,204200.0
15132,91300.0
15133,78600.0
15134,329800.0
15135,171000.0
15136,420000.0
15137,184500.0
15138,76900.0
15139,150800.0
15140,181300.0
15141,164700.0
15142,185400.0
15143,133800.0
15144,500001.0
15145,73000.0
15146,232600.0
15147,144600.0
15148,178200.0
15149,176900.0
15150,109600.0
15151,95500.0
15152,187500.0
15153,439100.0
15154,57900.0
15155,281100.0
15156,137500.0
15157,99200.0
15158,66900.0
15159,500001.0
15160,222800.0
15161,174200.0
15162,173800.0
15163,238500.0
15164,255000.0
15165,134400.0
15166,328700.0
15167,291800.0
15168,111800.0
15169,121500.0
15170,247000.0
15171,197800.0
15172,307100.0
15173,252600.0
15174,173400.0
15175,88900.0
15176,182100.0
15177,172500.0
15178,500001.0
15179,229600.0
15180,259600.0
15181,169900.0
15182,268100.0
15183,271900.0
15184,71900.0
15185,192200.0
15186,145200.0
15187,500001.0
15188,179500.0
15189,148400.0
15190,244000.0
15191,196400.0
15192,145000.0
15193,162500.0
15194,256000.0
15195,253900.0
15196,125400.0
15197,500001.0
15198,243100.0
15199,377300.0
15200,320600.0
15201,115400.0
15202,247100.0
15203,211000.0
15204,221800.0
15205,126800.0
15206,348800.0
15207,115900.0
15208,93900.0
15209,121900.0
15210,222400.0
15211,237300.0
15212,87500.0
15213,185900.0
15214,226700.0
15215,134100.0
15216,110500.0
15217,83000.0
15218,88800.0
15219,55500.0
15220,220700.0
15221,220100.0
15222,429300.0
15223,109100.0
15224,107000.0
15225,159100.0
15226,156700.0
15227,93800.0
15228,296400.0
15229,45500.0
15230,51700.0
15231,161900.0
15232,151400.0
15233,226300.0
15234,55000.0
15235,147200.0
15236,131200.0
15237,179500.0
15238,397900.0
15239,450000.0
15240,381800.0
15241,174200.0
15242,143000.0
15243,245600.0
15244,282600.0
15245,113500.0
15246,348300.0
15247,500001.0
15248,67500.0
15249,220000.0
15250,41000.0
15251,500001.0
15252,155900.0
15253,500001.0
15254,372000.0
15255,214700.0
15256,176600.0
15257,404500.0
15258,231300.0
15259,224700.0
15260,135300.0
15261,99500.0
15262,248700.0
15263,169900.0
15264,201400.0
15265,162500.0
15266,145800.0
15267,69700.0
15268,68500.0
15269,94400.0
15270,90600.0
15271,46700.0
15272,317800.0
15273,187500.0
15274,186900.0
15275,157100.0
15276,101000.0
15277,75900.0
15278,396700.0
15279,231400.0
15280,318500.0
15281,269900.0
15282,60800.0
15283,189600.0
15284,223000.0
15285,283300.0
15286,288900.0
15287,152100.0
15288,123800.0
15289,277700.0
15290,110000.0
15291,336200.0
15292,136600.0
15293,116100.0
15294,74300.0
15295,123900.0
15296,206300.0
15297,500001.0
15298,202400.0
15299,87300.0
15300,146100.0
15301,137500.0
15302,201800.0
15303,113100.0
15304,500001.0
15305,88900.0
15306,92800.0
15307,136000.0
15308,178200.0
15309,181400.0
15310,80900.0
15311,263400.0
15312,372300.0
15313,96400.0
15314,86900.0
15315,140600.0
15316,143500.0
15317,59300.0
15318,82200.0
15319,175400.0
15320,100000.0
15321,268200.0
15322,154300.0
15323,75700.0
15324,77500.0
15325,95700.0
